parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,x_coord,y_coord
551258400,2023/2/7,254000,3,1,1224,1950,19149,1,4,4,2723014.133,267543.8802
132060400,2023/2/14,179777,3,1,1224,1940,19140,1,4,2,2696501.643,261786.8258
652107900,2023/1/17,255000,3,1,1120,1925,19136,1,3,3,2736416.689,272738.298
888380180,2023/1/25,420000,3,2,1949,2012,19129,1,3,3,2682633.31,257762.319
521197600,2023/2/3,265000,3,1,1352,1925,19131,1,4,3,2676829.269,253645.5625
421463000,2023/1/30,190000,3,2,1516,1942,19120,1,4,4,2706285.536,263950.014
441246200,2023/1/5,60000,3,1,1140,1925,19139,1,4,4,2677721.415,240171.8227
663009200,2023/1/13,208000,3,1,1152,1965,19154,1,4,4,2742346.715,290755.0506
383310040,2023/2/9,345000,3,1,1360,2007,19129,1,3,3,2683536.84,257332.5706
212114400,2023/1/25,242000,3,1,1500,1940,19128,1,4,4,2677033.18,264315.451
453258100,2023/1/26,189900,3,1,1245,1925,19137,1,4,4,2718561.201,254123.3814
381176100,2023/2/6,26000,3,1,900,1925,19132,1,4,4,2690131.986,253472.2725
532001900,2023/2/2,285000,3,1,1360,1948,19111,1,4,4,2714543.489,271484.1328
502028800,2023/1/26,359900,3,2,1942,1950,19150,1,4,4,2686015.09,280136.0289
62303900,2023/1/31,53500,3,1,1342,1925,19104,1,4,5,2680497.789,241980.8486
21045400,2023/1/31,300000,3,2,1144,1920,19147,1,4,5,2695401.925,230911.8019
394188100,2023/1/27,180000,3,1,1170,1925,19148,1,4,4,2693277.184,223068.5167
331128800,2023/2/8,10000,3,1,756,1920,19134,1,3,4,2705744.085,253634.6564
331291500,2023/1/27,35000,3,1,1120,1920,19134,1,4,4,2705976.215,252364.4312
591109700,2023/2/15,176000,3,2,998,1915,19144,1,4,4,2691459.065,270149.4718
344160000,2023/2/14,205000,3,1,1296,1950,19151,1,4,4,2664479.332,244684.6083
323249000,2023/2/14,91000,3,1,1152,1915,19121,1,4,4,2687863.043,247850.016
621213900,2023/2/15,220000,3,1,1208,1950,19149,1,4,4,2717865.863,266275.0356
34032000,2023/2/14,140000,3,1,1430,1925,19143,1,4,4,2671071.868,232087.7333
193153400,2023/1/23,35000,3,1,756,1920,19140,1,4,4,2699860.17,253785.705
81121000,2023/1/30,850000,3,2,1058,1800,19146,1,3,3,2690319.281,233798.8781
172388000,2023/1/25,164250,3,1,960,1925,19138,1,4,4,2695094.739,268665.0987
406076900,2023/2/8,100000,3,1,960,1930,19142,1,4,4,2674703.88,223272.5111
312000272,2023/1/27,590000,3,2,1695,2021,19125,1,1,1,2706952.728,245582.8769
406004000,2023/2/1,100000,3,1,1236,1925,19142,1,4,4,2675737.158,223845.3882
281149200,2023/2/7,38000,3,1,990,1915,19132,1,5,5,2689109.022,252694.7468
392233200,2023/2/3,250000,3,1,1216,1916,19148,1,4,4,2696812.417,223129.5556
41222700,2023/2/3,289000,3,3,1252,1925,19131,1,3,2,2673995.864,242879.2684
652077300,2023/1/23,175000,3,1,1296,1962,19136,1,4,4,2735317.027,270928.1598
592053000,2023/1/4,61000,3,1,1050,1950,19144,1,5,4,2690198.485,270413.1596
321139200,2023/1/24,76125,3,1,912,1915,19121,1,4,4,2692629.968,247293.6044
621106100,2023/2/7,203000,3,1,1650,1940,19149,1,3,4,2716071.505,265392.0945
291367400,2023/2/15,360000,3,2,1512,1920,19121,1,3,3,2688871.25,244191.4725
12428600,2023/2/8,412500,3,1,1100,1920,19147,1,4,4,2693305.652,228639.5479
202186658,2023/1/30,150000,3,2,1152,1965,19122,1,2,2,2696618.017,244900.2834
342347200,2023/2/6,80000,3,1,1168,1925,19151,1,4,4,2670580.65,243558.7087
583271059,2023/2/10,465000,3,3,1920,2017,19116,1,1,1,2741864.517,299337.3632
888181196,2023/1/30,530000,3,3,2417,2014,19122,1,3,3,2700396.665,244140.0212
364454400,2023/2/10,124000,3,1,1088,1923,19146,1,4,4,2684359.45,229725.9348
362250900,2023/2/8,200000,3,1,984,1925,19146,1,5,4,2685159.226,230163.0448
292118710,2023/1/11,175000,3,1,944,1925,19121,1,2,2,2688067.229,244745.8264
531050100,2023/2/9,224900,3,3,1376,1948,19111,1,4,4,2715769.63,268732.1751
192241700,2023/2/10,78000,3,1,1036,1920,19133,1,4,4,2699713.021,252279.6847
663136300,2023/2/7,340000,3,1,1360,1973,19154,1,4,4,2748147.714,291865.2364
382147800,2023/1/28,367000,3,2,1032,1941,19129,1,4,3,2685541.734,258275.1382
642257800,2023/2/3,160000,3,1,1088,1950,19136,1,4,4,2728725.814,270503.0577
131206800,2023/2/3,15000,3,2,860,1930,19140,1,3,2,2695003.714,257606.761
433156100,2023/1/31,102500,3,1,960,1942,19140,1,7,4,2698632.217,258232.7807
131288200,2023/1/4,55000,3,1,1116,1940,19140,1,4,4,2693595.02,258380.9271
451346250,2023/1/16,120000,3,1,1224,1975,19134,1,4,4,2711238.452,250203.9621
71204500,2023/1/16,50000,3,1,1066,1935,19134,1,4,4,2703947.481,250837.3778
561506800,2023/2/10,400000,3,2,1584,1953,19111,1,4,4,2720885.751,276316.1094
622142000,2023/2/13,60000,3,1,960,1940,19124,1,4,4,2717860.347,262191.1612
292240200,2023/2/13,289900,3,1,1240,1925,19121,1,4,3,2687900.571,245955.2209
514025800,2023/2/10,50000,3,1,1120,1920,19143,1,4,4,2676638.063,230112.3871
182260500,2023/2/9,775000,3,3,2604,2022,19122,1,1,1,2698926.452,244330.3584
41298700,2023/2/14,52500,3,1,1078,1925,19131,1,4,3,2674400.845,244114.9881
394091100,2023/1/25,383500,3,1,1200,1925,19148,1,4,2,2693501.98,224703.353
261100200,2023/2/8,210000,3,1,1050,1920,19145,1,4,4,2691838.725,225738.8493
422200800,2023/2/2,100000,3,1,1120,1930,19120,1,4,4,2702886.877,264257.9875
183098240,2023/2/9,619900,3,3,1920,2019,19122,1,1,1,2700686.372,245249.4395
321144500,2023/2/8,115000,3,1,896,1915,19121,1,4,5,2693394.004,247395.6492
411361805,2023/2/9,140000,3,1,1152,1930,19135,1,4,4,2722886.113,260946.524
33039800,2023/2/10,320000,3,3,1427,1920,19143,1,2,2,2669841.939,234775.2981
353129000,2023/1/4,83000,3,1,1092,1925,19111,1,4,4,2712321.345,273632.6229
72133700,2023/2/4,65000,3,1,960,1935,19140,1,4,4,2701647.4,260148.1063
604197500,2023/1/24,190000,3,1,1350,1925,19139,1,4,2,2674505.513,238387.7167
583183600,2023/2/8,325000,3,2,1698,1954,19116,1,4,2,2739353.545,298829.9889
394329200,2023/2/8,325000,3,1,1359,1925,19148,1,4,4,2692080.528,223622.556
511036600,2023/2/9,215000,3,1,1300,1925,19143,1,4,3,2677025.337,232640.8647
572097100,2023/2/15,230000,3,1,1687,1955,19114,1,4,4,2733425.651,276442.7587
364306600,2023/1/1,109500,3,1,1070,1925,19146,1,4,4,2686312.986,229138.5643
342219800,2023/2/1,90000,3,1,1084,1925,19151,1,4,4,2671775.493,243245.585
542255700,2023/2/10,219000,3,2,1188,1950,19149,1,4,4,2718408.802,269509.8582
214012100,2023/1/28,329900,3,1,1356,1959,19128,1,4,4,2676113.411,269943.1864
402222200,2023/2/8,100000,3,1,1492,1920,19142,1,4,4,2676236.745,225789.633
214202100,2023/1/31,301000,3,1,1114,1961,19128,1,4,4,2675623.11,269973.0118
888001127,2023/1/31,781341,3,2,2406,2023,19125,1,1,1,2706205.544,243309.6403
404103500,2023/2/2,107500,3,1,1088,1925,19153,1,4,4,2672142.578,220508.2479
641033800,2023/2/7,360000,3,2,1230,1955,19152,1,4,4,2725524.175,273503.2869
513243400,2023/2/6,159000,3,1,990,1925,19143,1,4,2,2675199.794,231862.4686
331155900,2023/2/3,60000,3,1,960,1925,19134,1,5,5,2706055.055,253841.5228
71346500,2023/2/8,25000,3,1,1016,1920,19134,1,4,4,2702825.339,252252.3452
453412310,2023/2/9,179900,3,1,1120,1910,19137,1,4,4,2719540.717,257752.0251
412171200,2023/1/20,189000,3,1,1078,1950,19136,1,4,4,2728869.003,266963.3492
331142800,2023/2/3,57000,3,1,1260,1920,19134,1,4,3,2706982.85,253515.1491
541181700,2023/2/1,270000,3,1,1278,1950,19149,1,4,2,2717182.123,268117.4122
242190510,2023/1/13,175000,3,1,1102,1930,19104,1,2,2,2683470.734,240131.1348
43266400,2023/2/7,190000,3,1,1399,1925,19131,1,4,4,2672317.76,245709.0715
411273200,2023/1/31,189000,3,1,1040,1938,19135,1,4,3,2724301.498,262621.8366
551061300,2023/1/20,245000,3,1,1170,1950,19149,1,4,4,2721841.547,265976.4099
562010200,2023/1/26,255000,3,2,1600,1960,19152,1,4,4,2724675.974,275484.3584
888000855,2023/2/9,3656750,3,3,2207,2022,19103,1,1,1,2690876.592,235520.1057
252281300,2023/2/8,26000,3,1,840,1920,19134,1,4,5,2707226.427,251760.1076
481103700,2023/2/9,240000,3,1,1410,1920,19145,1,4,4,2691464.894,226367.3077
123183000,2023/2/3,260000,3,1,1468,1910,19144,1,2,2,2690753.637,264008.8922
621370300,2023/1/27,102000,3,2,1080,1940,19124,1,4,4,2715399.542,263640.9047
621579400,2023/1/3,140000,3,1,1072,1950,19149,1,4,4,2720432.75,265787.7436
102069500,2023/2/6,167000,3,1,1212,1925,19138,1,4,4,2694913.728,275635.9211
382054200,2023/2/10,170000,3,1,916,1935,19129,1,2,2,2690499.11,258806.5551
212091500,2023/1/31,215000,3,1,1354,1900,19128,1,4,4,2678402.194,264423.4232
222179400,2023/2/6,308000,3,1,1440,1925,19119,1,4,4,2686280.457,277106.9152
492103100,2023/2/3,188000,3,2,1060,1935,19120,1,4,3,2701257.404,265166.1737
551106300,2023/1/25,225000,3,1,1156,1950,19149,1,4,4,2721272.023,267037.6322
364230200,2023/2/8,127200,3,1,840,1920,19146,1,4,4,2685411.498,229799.6309
621045500,2023/2/2,260000,3,2,1128,1940,19124,1,3,2,2715176.375,264704.3947
124000800,2023/2/10,319900,3,1,2300,1890,19144,1,4,4,2690714.454,264429.0944
394090900,2023/2/8,359000,3,1,1200,1925,19148,1,4,3,2693533.298,224701.0413
191346701,2023/2/8,370000,3,3,1576,2022,19122,1,1,1,2698868.663,247773.4378
183264900,2023/2/6,250000,3,2,1525,1925,19122,1,4,4,2700804.874,246394.2401
172324700,2023/2/6,60000,3,1,1136,1925,19138,1,4,4,2694889.287,269921.9827
531210600,2023/1/24,215000,3,1,1260,1949,19111,1,4,4,2714319.774,269966.5236
121013400,2023/1/13,60000,3,1,1240,1925,19144,1,4,4,2693981.059,265064.2188
662102500,2023/1/23,228000,3,1,1360,1966,19154,1,4,4,2742320.19,285064.0233
562185000,2023/1/31,320000,3,2,1554,1992,19152,1,4,3,2722702.724,279817.4698
433335800,2023/2/3,30000,3,1,984,1925,19140,1,4,4,2699495.283,258996.7825
552183800,2023/2/13,225000,3,1,1396,1977,19135,1,4,4,2725736.972,265520.3409
433155700,2023/2/4,30000,3,1,960,1942,19140,1,4,4,2698623.506,258169.6673
491490200,2023/2/9,130000,3,1,1440,1940,19141,1,5,4,2698019.457,263211.7845
572344600,2023/1/31,300000,3,1,1200,1955,19114,1,4,4,2735663.248,279220.0225
561017900,2023/1/24,284900,3,1,1500,1925,19111,1,4,4,2716023.131,277680.0778
501120500,2023/2/10,150000,3,1,1312,1950,19150,1,4,4,2692024.006,280067.2062
453365100,2023/2/10,163200,3,1,1216,1950,19137,1,4,4,2718113.789,257014.3091
621295100,2023/2/10,223888,3,1,1188,1950,19149,1,4,4,2719534.636,266866.5134
261204900,2023/1/23,307000,3,1,1044,1920,19145,1,3,3,2691061.955,223304.906
222064400,2023/1/25,280000,3,1,1290,1925,19119,1,4,2,2686690.386,273711.8072
342177800,2023/2/9,165000,3,1,1034,1925,19151,1,4,3,2672106.854,243258.3051
611245500,2023/1/30,105000,3,1,1020,1953,19120,1,5,4,2704202.983,269787.3216
344273900,2023/1/26,129000,3,1,1262,1925,19151,1,4,5,2668726.61,245708.9475
211074400,2023/2/8,120000,3,1,992,1900,19127,1,7,7,2677068.288,261678.0861
23064300,2023/2/8,542500,3,2,1260,1915,19147,1,4,4,2698928.256,231417.5318
402025200,2023/2/28,51942,3,1,1358,1925,19143,1,4,4,2677902.337,226942.2229
561046800,2023/2/24,274900,3,1,1440,1960,19111,1,4,4,2716727.383,277080.702
561225000,2023/2/23,319900,3,2,1148,1958,19152,1,4,3,2722897.125,274720.4616
361293600,2023/2/17,385000,3,3,2100,2021,19146,1,1,1,2688752.612,230088.0663
604274100,2023/2/6,65000,3,1,1140,1925,19139,1,4,4,2672906.757,237068.0054
251007700,2023/2/6,370000,3,1,1128,1925,19134,1,4,3,2707474.852,246576.7433
406015400,2023/2/21,50000,3,1,1012,1920,19142,1,4,4,2675483.277,223670.5946
342327300,2023/2/21,135000,3,1,1080,1925,19151,1,4,3,2670819.589,242881.3258
441089500,2023/1/30,50000,3,1,900,1925,19139,1,4,4,2677034.115,239172.3897
511215900,2023/2/8,115000,3,1,1110,1925,19143,1,4,4,2677766.096,231416.753
663157000,2023/2/6,335000,3,1,1360,1973,19154,1,4,2,2746475.557,292402.775
663378900,2023/2/15,260000,3,1,1360,1965,19154,1,4,4,2746905.482,290025.3421
361165600,2023/2/27,490000,3,2,1668,2011,19146,1,3,3,2690452.647,230159.283
493028800,2023/2/24,260000,3,2,1494,1925,19141,1,3,2,2699078.864,266185.1624
223179000,2023/2/22,565000,3,2,1824,1955,19119,1,4,2,2682437.428,270275.2058
331412800,2023/2/10,125000,3,1,1175,1920,19134,1,4,3,2707304.571,253033.5201
381169200,2023/2/6,22000,3,1,1046,1925,19129,1,4,4,2690430.964,255084.4294
232508000,2023/2/13,36000,3,1,1056,1920,19124,1,4,4,2715648.423,260360.2958
232507900,2023/2/18,20000,3,1,1056,1920,19124,1,5,4,2715630.76,260334.3024
172232300,2023/2/14,219000,3,1,1246,1925,19126,1,2,2,2696951.467,273266.9747
611025900,2023/2/16,250000,3,2,1120,1957,19120,1,4,2,2704481.422,271959.5541
402179600,2023/2/24,176000,3,1,1080,1925,19143,1,3,2,2677829.185,227672.4458
651213000,2023/2/23,212000,3,1,1200,1955,19136,1,4,3,2730880.005,267487.6241
513282200,2023/2/23,170000,3,1,1060,1925,19143,1,3,3,2675027.638,231145.1
43037900,2023/1/7,165000,3,2,1332,1920,19131,1,4,3,2673179.642,243211.6677
131304100,2023/2/24,38000,3,1,1008,1930,19140,1,4,4,2694066.925,258703.5317
432385400,2023/2/8,75000,3,1,1140,1936,19140,1,4,4,2696707.811,257269.3945
451314500,2023/2/21,220000,3,1,986,1920,19134,1,4,4,2710707.806,249515.474
432291000,2023/2/22,90000,3,1,1050,1940,19140,1,4,4,2699376.36,257408.2551
551479000,2023/2/16,190000,3,1,1152,1945,19149,1,3,4,2726212.982,267880.9373
642180100,2023/2/16,194400,3,2,1416,1950,19136,1,4,4,2728017.417,269013.687
662461200,2023/1/25,280000,3,1,1528,1960,19154,1,4,4,2746030.715,284079.8182
122295700,2023/2/14,50000,3,1,1042,1900,19138,1,4,4,2693509.026,271294.021
491322000,2023/2/16,110000,3,1,1212,1950,19141,1,4,4,2699360.279,263103.9635
281115900,2023/2/7,80000,3,1,1216,1915,19132,1,5,4,2689211.874,251971.0091
501013200,2023/2/20,265000,3,2,1222,1950,19138,1,4,2,2693870.874,278270.0848
405847540,2023/2/15,215000,3,1,1440,1925,19153,1,4,4,2670091.569,216531.4665
572226900,2023/1/26,234900,3,1,1340,1958,19114,1,4,4,2734061.577,277193.4242
405938200,2023/1/25,275000,3,1,1260,1925,19153,1,4,4,2670339.683,217264.4558
362079000,2023/2/6,420000,3,2,1995,2023,19146,1,1,1,2685647.12,230464.8001
211407900,2023/2/17,310000,3,1,1262,1930,19128,1,4,3,2675469.163,264598.5797
393243800,2023/2/21,100000,3,1,1140,1940,19148,1,4,4,2694754.162,223988.7567
871000197,2023/2/16,380000,3,1,1308,1925,19134,1,4,4,2708712.583,250208.8043
232347530,2023/2/22,47500,3,1,434,1935,19124,1,4,4,2715526.573,257990.5079
442006600,2023/2/22,110000,3,1,1494,1925,19139,1,4,4,2676582.502,240949.455
251293200,2023/2/23,155100,3,1,908,1920,19134,1,4,4,2709545.928,248361.0406
888000950,2023/2/21,3080000,3,3,2649,2022,19107,1,1,1,2693337.833,233982.9749
282283300,2023/1/31,82500,3,1,1276,1915,19132,1,4,4,2687717.736,249706.4382
406275700,2023/2/21,105000,3,1,1222,1925,19142,1,4,4,2675870.575,223907.87
352315900,2023/2/21,210000,3,1,1272,1941,19120,1,4,4,2710720.466,269507.9573
213090000,2023/2/16,325000,3,1,1335,1900,19144,1,4,4,2684921.762,265253.6354
31102200,2023/2/22,115000,3,1,1110,1925,19139,1,4,4,2671364.439,237333.4583
21124400,2023/2/22,327500,3,1,832,1855,19147,1,4,4,2696237.133,230170.9727
382013500,2023/2/16,185000,3,1,1294,1925,19132,1,4,4,2688019.242,255130.1261
403277200,2023/2/8,204000,3,1,1020,1925,19142,1,4,2,2671520.896,223896.2634
211077400,2023/2/21,326000,3,2,1210,1940,19128,1,4,3,2677936.91,262353.2305
521295600,2023/2/21,295000,3,3,1472,1917,19131,1,4,2,2675394.91,248617.3134
582207000,2023/2/10,321000,3,1,1216,1963,19116,1,4,4,2734018.495,291568.9443
482135100,2023/2/17,205000,3,1,1280,1920,19145,1,4,4,2688954.586,227338.8218
171021900,2023/1/31,247500,3,1,1270,1929,19141,1,4,4,2695162.504,263898.7389
364461400,2023/2/20,70000,3,1,1020,1917,19146,1,4,3,2684248.56,229333.8884
365309600,2023/2/21,525000,3,2,1860,1920,19146,1,2,2,2691901.202,229956.5774
365153300,2023/2/13,446815,3,2,1378,1920,19146,1,2,2,2691434.08,229336.1079
662241900,2023/2/20,285000,3,1,1288,1959,19154,1,4,4,2745719.836,283846.1061
583087006,2023/2/22,390000,3,2,1827,1963,19116,1,3,2,2733243.775,304718.7727
661049000,2023/2/15,268000,3,1,1586,1965,19114,1,4,4,2739426.012,283744.7648
611236100,2023/2/21,125000,3,1,832,1953,19120,1,4,4,2704593.453,269623.0988
452146300,2023/2/17,150000,3,1,882,1925,19134,1,4,3,2710362.797,253392.8435
365179200,2023/2/18,272900,3,1,840,1920,19146,1,4,4,2691268.573,229017.6118
365227800,2023/2/7,461500,3,3,1512,2015,19146,1,3,3,2690964.673,229510.2361
542275000,2023/2/17,220000,3,2,1330,1950,19149,1,4,4,2718489.192,269426.8663
631396100,2023/1/20,277800,3,2,1650,1964,19111,1,4,4,2716445.066,283195.7738
552389000,2023/2/14,130500,3,1,1120,1950,19135,1,4,4,2722981.518,263228.9318
34036000,2023/2/22,150000,3,1,1280,1925,19143,1,3,2,2672491.161,232391.8718
406242400,2023/2/13,30000,3,1,1170,1925,19142,1,4,4,2673503.285,222584.3769
551530616,2023/2/20,200000,3,1,1138,1950,19149,1,4,4,2721070.79,267309.0431
502061500,2023/2/9,314900,3,2,1152,1950,19150,1,4,2,2691088.792,278171.1447
141034300,2023/1/21,480000,3,2,1224,1960,19123,1,2,2,2697730.115,240956.892
453033200,2023/2/4,220000,3,1,1216,1950,19137,1,4,4,2716819.524,253572.1033
406086200,2023/2/16,170000,3,1,960,1935,19142,1,4,3,2674182.5,223551.7165
232272200,2023/2/14,245000,3,3,1230,1925,19124,1,4,2,2716389.455,260487.7312
352024400,2023/2/16,185000,3,1,1234,1925,19120,1,4,4,2709735.353,269366.5862
242096600,2023/2/14,70000,3,1,994,1930,19104,1,3,4,2684498.841,240460.9613
572166524,2023/2/16,265000,3,1,1476,1957,19114,1,4,4,2736963.913,278541.2571
531326100,2023/2/17,220000,3,3,1472,1925,19149,1,4,4,2714958.874,266607.6721
251275600,2023/2/15,185000,3,1,1000,1920,19134,1,4,4,2708854.187,247760.6681
101199800,2023/2/10,217000,3,1,1320,1950,19138,1,4,4,2695381.247,277735.1026
214158100,2023/2/15,321500,3,1,1680,1965,19128,1,4,4,2673514.383,270098.547
21180300,2023/2/6,220000,3,2,1376,1920,19147,1,2,2,2695764.569,229810.099
481144900,2023/2/15,147000,3,1,1164,1920,19145,1,4,4,2690509.542,225927.4733
511217900,2023/1/29,20000,3,1,1178,1925,19143,1,3,3,2677666.611,231431.5426
582603635,2023/1/31,340000,3,2,1750,1985,19116,1,4,4,2732940.071,290318.5486
251426600,2023/2/15,167500,3,1,1170,1920,19134,1,4,4,2708769.749,249137.3471
888001124,2023/2/8,549995,3,2,1492,2023,19125,1,1,1,2706205.544,243309.6403
572135800,2023/2/21,295000,3,1,1224,1959,19114,1,4,4,2737787.309,278503.6099
642139900,2023/2/17,222000,3,1,1188,1961,19136,1,4,4,2726996.578,269317.2359
242096200,2023/2/14,130000,3,1,990,1930,19104,1,4,3,2684555.609,240471.0761
502359000,2023/2/17,345000,3,2,1474,1950,19150,1,4,3,2690226.799,277516.5056
51147505,2023/2/6,1669000,3,3,3444,1980,19106,1,4,3,2698222.908,233447.3175
193178900,2023/2/14,10000,3,1,1172,1925,19140,1,4,4,2699544.056,253782.2476
122298000,2023/2/14,186000,3,1,1116,1900,19138,1,3,2,2693898.925,271078.2366
602144400,2023/1/31,225000,3,2,1140,1925,19143,1,4,2,2675585.67,235662.7645
72026700,2023/2/15,63000,3,1,1088,1945,19140,1,4,4,2702622.287,254581.1745
221127300,2023/2/16,140000,3,1,1302,1925,19119,1,4,4,2688332.225,273411.1565
642247100,2023/2/13,242000,3,2,1204,1950,19136,1,4,4,2728733.987,270082.9247
642207600,2023/2/17,270000,3,1,1600,1920,19136,1,4,4,2728130.048,269935.8846
11373100,2023/2/13,379900,3,1,1426,1925,19148,1,2,2,2696747.874,226851.8746
211293300,2023/2/17,350000,3,1,1056,1930,19128,1,4,2,2677672.487,262394.0919
493070900,2023/2/8,80000,3,1,1320,1940,19141,1,4,4,2699148.551,266576.3204
888000847,2023/2/16,3683250,3,3,2207,2022,19103,1,1,1,2690876.592,235520.1057
481031600,2023/2/17,213600,3,1,1080,1920,19145,1,4,4,2690774.695,227175.516
211029600,2023/1/24,345701,3,3,1502,1900,19127,1,4,3,2678519.011,261052.9909
502435500,2023/2/8,299000,3,2,1386,1950,19150,1,4,3,2688169.032,278035.892
112134600,2023/2/10,90000,3,1,1395,1930,19140,1,4,4,2691999.959,256857.7956
251065000,2023/2/3,189000,3,1,940,1920,19134,1,4,4,2708397.027,247360.3809
353004600,2023/1/23,238000,3,1,1240,1950,19111,1,4,4,2710519.291,271483.036
214049200,2023/2/11,453000,3,2,1722,1967,19128,1,4,4,2672899.885,270872.1987
394122300,2023/2/16,177000,3,1,968,1925,19148,1,4,4,2693670.664,223902.9192
888180948,2023/2/17,454000,3,2,1348,2013,19122,1,3,3,2700253.54,244421.1981
182203110,2023/2/15,590000,3,2,2016,2015,19122,1,3,3,2699358.49,244010.592
342220200,2023/2/15,116000,3,1,1084,1925,19151,1,4,4,2671764.608,243304.2669
531054900,2023/2/15,195000,3,2,1376,1948,19111,1,4,4,2715732.444,268965.4138
551319600,2023/1/27,167000,3,1,1344,1940,19149,1,4,4,2724994.844,266716.6715
212260500,2023/2/13,250000,3,1,1200,1930,19128,1,4,4,2676647.52,265633.7397
551071900,2023/2/3,140000,3,1,938,1950,19149,1,4,4,2721650.275,266298.5825
181288500,2023/2/3,360000,3,2,1102,1905,19125,1,3,3,2702369.479,241632.0888
632072200,2023/1/21,350000,3,2,1467,1965,19115,1,4,4,2722395.966,285751.8936
542004500,2023/1/30,250000,3,1,1152,1950,19149,1,4,4,2720423.435,268637.6664
394602300,2023/1/25,625000,3,1,1497,1925,19148,1,4,2,2693161.972,226807.8741
183096300,2023/1/31,220000,3,1,1044,1925,19122,1,4,4,2700834.969,245633.8367
661219600,2023/2/27,270000,3,1,1260,1961,19114,1,4,4,2740745.804,280260.0342
888461192,2023/2/8,425000,3,2,1912,1920,19143,1,4,4,2678961.76,235750.8375
152222200,2023/2/13,440000,3,2,1481,1876,19130,1,4,4,2689155.486,241972.5859
394138900,2023/2/1,185188,3,1,1024,1925,19148,1,4,4,2693531.612,223488.4765
291084400,2023/2/15,329900,3,1,864,1925,19121,1,4,2,2689023.138,244770.9438
561556200,2023/2/13,336000,3,2,1140,1960,19152,1,4,4,2723688.865,275224.3514
411160500,2023/2/18,203000,3,1,1138,1950,19135,1,4,4,2722808.074,262421.8494
463181900,2023/2/17,265000,3,2,1215,1925,19143,1,3,2,2674354.062,235451.1176
